<Mach-1 File>
<INFO>
Date:	Wed, Feb 16, 2022
Time:	10:39:16.860
Mach-1 Motion Software Version:	4.4.0.17
Mach-1 System S/N:	MA0561157
Mach-1 System Model:	V500c
Load Cell Name:	250N - SN: 1811864
Load Cell Type:	Single-axis
Load Cell Calibration Factor:	1.000504
Load Cell Offset:	-291.250000
Load Cell Calibration Date:	2022-02-16
Captured Images Folder:	04-p-1_001
<END INFO>
<Move Relative>
Stage Axis:	Position (z)
Amplitude, mm:	-150.0000
Velocity, mm/s:	0.1000
<DATA>
Time, s	Position (z), mm	Fz, gf
425.520000	-42.532700	-2.501259
425.530000	-42.534000	-2.501259
425.540000	-42.535500	-2.501259
425.550000	-42.536400	-2.501259
425.560000	-42.537000	-2.501259
425.570000	-42.537800	-2.501259
425.580000	-42.538800	-1.250630
425.590000	-42.539800	-1.250630
425.600000	-42.541000	-1.250630
425.610000	-42.542100	-2.501259
425.620000	-42.542900	-2.501259
425.630000	-42.543900	-2.501259
425.640000	-42.544900	-2.501259
425.650000	-42.546100	-2.501259
425.660000	-42.547100	-2.501259
425.670000	-42.547900	-2.501259
425.680000	-42.548800	-1.250630
425.690000	-42.550100	-2.501259
425.700000	-42.551300	-2.501259
425.710000	-42.552300	-2.501259
425.720000	-42.552900	-1.250630
425.730000	-42.553700	-1.250630
425.740000	-42.555200	-2.501259
425.750000	-42.556300	-2.501259
425.760000	-42.556900	-2.501259
425.770000	-42.557700	-2.501259
425.780000	-42.558900	-3.751889
425.790000	-42.560100	-2.501259
425.800000	-42.561200	-2.501259
425.810000	-42.562100	-1.250630
425.820000	-42.562900	-2.501259
425.830000	-42.563700	-2.501259
425.840000	-42.564800	-3.751889
425.850000	-42.566100	-3.751889
425.860000	-42.567300	-2.501259
425.870000	-42.568600	-2.501259
425.880000	-42.569300	-2.501259
425.890000	-42.569700	-2.501259
425.900000	-42.570800	-2.501259
425.910000	-42.571700	-2.501259
425.920000	-42.573000	-2.501259
425.930000	-42.574000	-2.501259
425.940000	-42.575000	-2.501259
425.950000	-42.576200	-2.501259
425.960000	-42.577100	-2.501259
425.970000	-42.577900	-2.501259
425.980000	-42.578700	-2.501259
425.990000	-42.579900	-2.501259
426.000000	-42.581200	-2.501259
